Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
215027,Associacio Esportiva de Gracia B,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Associacio Esportiva de Gracia,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell B,6,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,,jriuda10@gmail.com
215026,Associacio Esportiva de Gracia A,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Associacio Esportiva de Gracia,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell B,2,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:15 h,,,puli110@hotmail.com
215025,Associacio Esportiva de Gracia,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Associacio Esportiva de Gracia,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell D,6,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,,jriuda10@gmail.com
215024,"Escola Bogatell (FPC CET 10) ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Bogatell (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell E,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:00 h,,,ocallau@cet10.com
215023,"Associacio Sant Marti Esport ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Associacio Sant Marti Esport,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Fora,VOLEIBOL,CADET,FEMENI,Divendres,18:30 h,,,dani@asme.es
215022,"AMPA Escola Mestre Enric Gibert i Camins ""A""",FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,AMPA Escola Mestre Enric Gibert i Camins,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Casa,FUTBOL 5,MENUTS,MIXT,Divendres,18:00 h,,,coord.act@mestregibert.cat
215021,"Associacio Sant Marti Esport ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Associacio Sant Marti Esport,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Casa,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:30 h,Equip sencer de noies,,dani@asme.es
215020,"AMPA Escola Mestre Enric Gibert i Camins ""A""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,AMPA Escola Mestre Enric Gibert i Camins,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,coord.act@mestregibert.cat
215019,"AMPA Escola Mestre Enric Gibert i Camins ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,AMPA Escola Mestre Enric Gibert i Camins,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:00 h,,,coord.act@mestregibert.cat
215018,"Club Esportiu Jesús Maria ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,Club Esportiu Jesús Maria,Genèrica,Facturada,,,2025-09-29,,1,Nivell E,3,BÀSQUET,INFANTIL,FEMENÍ,Divendres,18:00 h,,,clubesportiujm@edu.jmsanger.com
215017,"AMPA Escola Mestre Enric Gibert i Camins ""E""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,AMPA Escola Mestre Enric Gibert i Camins,Genèrica,Tramitada,,2025-10-01,2025-09-29,,1,Nivell E,Fora,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,coord.act@mestregibert.cat
215016,"Club Esportiu Jesús Maria ""A""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Club Esportiu Jesús Maria,Genèrica,Facturada,,,2025-09-29,,1,Nivell E,3,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,18:00 h,,,clubesportiujm@edu.jmsanger.com
215015,"Club Esportiu Jesús Maria ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Club Esportiu Jesús Maria,Genèrica,Facturada,,,2025-09-29,,1,Nivell E,3,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,,clubesportiujm@edu.jmsanger.com
215014,"EB Vallcarca Nord (FBC) ""Negre""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,EB Vallcarca Nord (FBC),Genèrica,Tramitada,,,2025-09-29,,1,Nivell E,,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:15 h,,,vallcarcanord.fbc@gmail.com
215013,Escola La Sedeta (Valors IPP),FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola La Sedeta (Valors IPP),Genèrica,Facturada,,,2025-09-29,,1,Nivell C,5,FUTBOL 5,PREALEVÍ,MIXT,Divendres,19:15 h,,,esanmiguel@somvalors.com
215012,"CE La Farga XXI ""A""",FUTBOL 7 PREBENJAMÍ MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,FUTBOL 7,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,franavarro10@gmail.com
215011,"CE La Farga XXI ""A""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,FUTBOL 7,BENJAMÍ,MIXT,Divendres,18:00 h,,,franavarro10@gmail.com
215010,"Centre d'Estudis Montseny (FPC CET 10) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell C,1,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,esports@cemontseny.cat
215009,Escola La Sedeta (Valors IPP),VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,Escola La Sedeta (Valors IPP),Genèrica,Facturada,,,2025-09-29,,1,Nivell C,1,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,esanmiguel@somvalors.com
215008,"CE La Farga XXI ""A""",FUTBOL 7 PREALEVÍ MIXT 1ª FASE CEEB,,CE La Farga XXI,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,FUTBOL 7,PREALEVÍ,MIXT,Divendres,18:00 h,,,franavarro10@gmail.com
215007,Centre d'Estudis Montseny (FPC CET 10),VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell C,5,VOLEIBOL,PREINFANTIL,FEMENI,Divendres,18:00 h,,,esports@cemontseny.cat
215006,Centre d'Estudis Montseny (FPC CET 10),FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell D,1,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,esports@cemontseny.cat
215005,Centre d'Estudis Montseny (FPC CET 10),VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell B,5,VOLEIBOL,CADET,FEMENI,Divendres,19:15 h,,,esports@cemontseny.cat
215004,Escola La Sedeta (Valors IPP) B,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Escola La Sedeta (Valors IPP),Genèrica,Facturada,,,2025-09-29,,1,Nivell E,1,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:00 h,,,esanmiguel@somvalors.com
215003,Centre d'Estudis Montseny (FPC CET 10),FUTBOL 5 INFANTIL FEMENÍ 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell C,1,FUTBOL 5,INFANTIL,FEMENÍ,Divendres,19:00 h,Juguen fora de competició,,esports@cemontseny.cat
215002,Escola La Sedeta (Valors IPP),FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola La Sedeta (Valors IPP),Genèrica,Facturada,,,2025-09-29,,1,Nivell C,5,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:15 h,,,esanmiguel@somvalors.com
215001,Escola La Sedeta (Valors IPP) A,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Escola La Sedeta (Valors IPP),Genèrica,Facturada,,,2025-09-29,,1,Nivell B,1,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:15 h,,,esanmiguel@somvalors.com
215000,"Centre d'Estudis Montseny (FPC CET 10) ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Centre d'Estudis Montseny (FPC CET 10),Genèrica,Tramitada,,,2025-09-29,,1,Nivell C,5,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:00 h,Son tot noies,,esports@cemontseny.cat
214999,"AEE Institut Jaume Balmes ""C""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,SÈNIOR,MIXT,Dissabte,11:00 h,"Com vam fer l'any passat, ens agradaria que aquest equip jugués a la categoria LLIGA JOVE FEMENINA. És el mateix equip que l'any passat i creiem que encara no tenen el suficient nivell per jugar a la lliga jove masculina. Esperem que es pugui fer aquest canvi, òbviament sense entrar en competició, moltes gràcies!!",,aeeiesjaumebalmes@gmail.com
214998,"AEE Institut Jaume Balmes ""B""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,SÈNIOR,MIXT,Dissabte,12:00 h,,,aeeiesjaumebalmes@gmail.com
214997,"AEE Institut Jaume Balmes ""A""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,SÈNIOR,MIXT,Dissabte,13:00 h,,,aeeiesjaumebalmes@gmail.com
214996,"AEE Institut Jaume Balmes ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,SÈNIOR,FEMENÍ,Dissabte,13:00 h,,,aeeiesjaumebalmes@gmail.com
214995,"Escola Els Llorers (AE L'Eixample) ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Els Llorers (AE L'Eixample),Genèrica,Tramitada,,,2025-09-29,,1,Nivell D,2,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,elsllorers@ae-eixample.cat
214994,"AEE Institut Jaume Balmes ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,JUVENIL,MIXT,Divendres,18:00 h,,,aeeiesjaumebalmes@gmail.com
214993,"AEE Institut Jaume Balmes ""B""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,VOLEIBOL,INFANTIL,FEMENI,Divendres,20:00 h,,,ainaea14@gmail.com
214992,"AEE Institut Jaume Balmes ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,4,VOLEIBOL,INFANTIL,FEMENI,Divendres,20:00 h,,,onapico4@gmail.com
214991,"AEE Institut Jaume Balmes ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,FUTBOL 5,CADET,MIXT,Dissabte,10:00 h,,,aeeiesjaumebalmes@gmail.com
214990,Escola Acacies (Acció Sant Martí),FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Acció Sant Martí,Genèrica,Facturada,,,2025-09-29,,1,Nivell D,Casa,FUTBOL 5,MENUTS,MIXT,Divendres,18:30 h,,,carlosvilapla@hotmail.com
214989,"AEE Institut Jaume Balmes ""B""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,VOLEIBOL,ALEVÍ,MIXT,Dissabte,10:15 h,,,jana.escamez@gmail.com
214986,"AEE Institut Jaume Balmes ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,8,VOLEIBOL,ALEVÍ,MIXT,Dissabte,09:00 h,,,jana.escamez@gmail.com
214985,"EB Antoni Brusi (FBC) ""Groc""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,EB Antoni Brusi (FBC),Genèrica,Tramitada,,,2025-09-29,,1,Nivell E,Casa,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:30 h,,,coordinacio.brusi@gmail.com
214984,"AEE Institut Jaume Balmes ""B""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell D,8,VOLEIBOL,PREALEVÍ,MIXT,Divendres,19:15 h,,,ainaea14@gmail.com
214983,"AEE Institut Jaume Balmes ""A""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell D,8,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,ainaea14@gmail.com
214982,"AEE Institut Jaume Balmes ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,AEE Institut Jaume Balmes,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell C,4,FUTBOL 5,INFANTIL,MIXT,Dissabte,09:00 h,,,aeeiesjaumebalmes@gmail.com
214981,Escola Grevol,FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,7,FUTBOL 5,INFANTIL,MIXT,Divendres,19:00 h,,,pbragulat@afagrevol.cat
214980,Escola Grevol,FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,7,FUTBOL 5,ALEVÍ,MIXT,Divendres,18:00 h,,,pbragulat@afagrevol.cat
214979,Escola Grevol,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell A,7,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,11:30 h,,,pbragulat@afagrevol.cat
214978,Escola Grevol,FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,7,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,10:30 h,,,pbragulat@afagrevol.cat
214977,Escola Grevol,FUTBOL 5 MENUTS|MENUDES MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,7,FUTBOL 5,MENUTS,MIXT,Dissabte,09:30 h,,,pbragulat@afagrevol.cat
214976,Escola Grevol,FUTBOL 5 MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,3,FUTBOL 5,MENUDETS,MIXT,Dissabte,11:00 h,,,pbragulat@afagrevol.cat
214975,Escola Grevol,FUTBOL 5 INFANTIL FEMENÍ 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell B,3,FUTBOL 5,INFANTIL,FEMENÍ,Divendres,19:00 h,,,pbragulat@afagrevol.cat
214974,Escola Grevol,BÀSQUET MENUDETS|MENUDETES MIXT 1ª FASE CEEB,,Escola Grevol,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,3,BÀSQUET,MENUDETS,MIXT,Dissabte,10:00 h,,,pbragulat@afagrevol.cat
214973,"The Benjamin Franklin International School ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,The Benjamin Franklin International School,Genèrica,Tramitada,,2025-10-02,2025-09-29,,1,Nivell E,7,FUTBOL 5,CADET,MIXT,Divendres,19:00 h,,,sergig@bfischool.org
214970,"The Benjamin Franklin International School ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,The Benjamin Franklin International School,Genèrica,Tramitada,,2025-10-02,2025-09-29,,1,Nivell E,3,FUTBOL 5,PREBENJAMÍ,MIXT,Dijous,19:00 h,,,sergig@bfischool.org
214967,"Volei els Arcs ""A""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Facturada,,,2025-09-29,,1,Nivell C,6,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,helenasansoramon@gmail.com
214966,Volei els Arcs,VOLEIBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Facturada,,,2025-09-29,,1,Nivell C,2,VOLEIBOL,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,helenasansoramon@gmail.com
214965,Volei els Arcs B,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Facturada,,,2025-09-29,,1,Nivell C,2,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:30 h,,,helenasansoramon@gmail.com
214964,Volei els Arcs,VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Facturada,,,2025-09-29,,1,Nivell A,6,VOLEIBOL,ALEVÍ,MIXT,Divendres,19:30 h,,,helenasansoramon@gmail.com
214963,Volei els Arcs,VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Volei els Arcs,Genèrica,Facturada,,,2025-09-29,,1,Nivell B,2,VOLEIBOL,BENJAMÍ,MIXT,Divendres,19:30 h,,,helenasansoramon@gmail.com
214961,"The Benjamin Franklin International School ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,The Benjamin Franklin International School,Genèrica,Tramitada,,2025-10-02,2025-09-29,,1,Nivell E,7,BÀSQUET,PREALEVÍ,MIXT,Dijous,18:00 h,,,sergig@bfischool.org
214960,"Escola Thau ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,BÀSQUET,ALEVÍ,MIXT,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214959,"Escola Thau ""A""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214958,"Escola Thau ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214957,"Escola Thau ""A""",BÀSQUET PREALEVÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,BÀSQUET,PREALEVÍ,FEMENÍ,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214956,"Escola Thau ""A""",BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Fora,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214955,"Escola Thau ""A""",BÀSQUET BENJAMÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,BÀSQUET,BENJAMÍ,FEMENÍ,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214954,"Escola Thau ""A""",BÀSQUET PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,BÀSQUET,PREBENJAMÍ,MIXT,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214953,Col·legi Immaculada Concepció D'Horta,BÀSQUET CADET MIXT 1ª FASE CEEB,,Col·legi Immaculada Concepció D'Horta,Genèrica,Tramitada,,2025-10-03,2025-09-29,,1,Nivell D,Casa,BÀSQUET,CADET,MIXT,Dissabte,11:00 h,,,damien.mulon@gmail.com
214952,"Escola Thau ""A""",BÀSQUET PREBENJAMÍ FEMENÍ 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell E,Fora,BÀSQUET,PREBENJAMÍ,FEMENÍ,Divendres,18:15 h,,,basquet.thaubcn@fundaciocic.org
214950,"Escola Bogatell (FPC CET 10) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Escola Bogatell (FPC CET 10),Genèrica,Facturada,,,2025-09-29,,1,Nivell C,1,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,,ocallau@cet10.com
214949,"American School of Barcelona ""A""",BÀSQUET JUVENIL MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell A,Fora,BÀSQUET,JUVENIL,MIXT,Dissabte,10:30 h,,,athletics@asbarcelona.com
214947,"American School of Barcelona ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell A,Fora,BÀSQUET,CADET,MIXT,Dissabte,09:00 h,,,athletics@asbarcelona.com
214945,"American School of Barcelona ""A""",BÀSQUET INFANTIL FEMENÍ 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,Casa,BÀSQUET,INFANTIL,FEMENÍ,Dissabte,10:30 h,,,athletics@asbarcelona.com
214943,"American School of Barcelona ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,Casa,BÀSQUET,INFANTIL,MIXT,Dissabte,09:00 h,,,athletics@asbarcelona.com
214942,"American School of Barcelona ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,American School of Barcelona,Genèrica,Tramitada,,2025-09-30,2025-09-29,,1,Nivell E,Casa,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,,athletics@asbarcelona.com
214935,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell B,Casa,FUTBOL 5,JUVENIL,MIXT,Dissabte,12:00 h,,,info@futsaldante.com
214934,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,11:00 h,,,info@futsaldante.com
214933,Immaculada Concepció d'Horta - Futsal Dante,FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Fora,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,12:00 h,,,info@futsaldante.com
214932,"Immaculada Concepció d'Horta - Futsal Dante ""Blau""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Immaculada Concepció d'Horta - Futsal Dante,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell D,Casa,FUTBOL 5,PREALEVÍ,MIXT,Dissabte,11:00 h,,,info@futsaldante.com
214931,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET INFANTIL MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,,2025-09-29,,1,Nivell C,7,BÀSQUET,INFANTIL,MIXT,Dissabte,10:30 h,,,vedrunaimmaculada@ae-eixample.cat
214930,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,,2025-09-29,,1,Nivell D,7,BÀSQUET,PREALEVÍ,MIXT,Dissabte,09:00 h,,,vedrunaimmaculada@ae-eixample.cat
214929,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,,2025-09-29,,1,Nivell B,3,BÀSQUET,ALEVÍ,MIXT,Dissabte,09:00 h,,,vedrunaimmaculada@ae-eixample.cat
214928,"Vedruna Immaculada - 2 de Maig (AE L'Eixample) ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,Vedruna Immaculada - 2 de Maig (AE L'Eixample),Genèrica,Tramitada,,,2025-09-29,,1,Nivell B,3,BÀSQUET,CADET,MIXT,Dissabte,10:30 h,,,vedrunaimmaculada@ae-eixample.cat
214927,"Escola Thau ""B""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,,futbol.thaubcn@fundaciocic.org
214926,"Escola Thau ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Casa,FUTBOL 5,PREINFANTIL,MIXT,Divendres,19:00 h,,,futbol.thaubcn@fundaciocic.org
214925,"Escola Thau ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Escola Thau,Genèrica,Tramitada,,2025-09-29,2025-09-29,,1,Nivell C,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,futbol.thaubcn@fundaciocic.org
214924,"Col·legi Sagrado Corazón (Corazonistas) ""A""",HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,Col·legi Sagrado Corazón (Corazonistas),Genèrica,Facturada,,,2025-09-29,,1,Nivell A,,HANDBOL,BENJAMÍ,MIXT,Divendres,18:15 h,,,alvaro.polo7@gmail.com
